,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
20,-1.3226877970553703,0.9026627119769997,-0.36573970601699946,0.02481180830728674,-0.8975812300030924,-0.05842449856558336,1.0384775281191663,-1.3477677997107012,1.475
21,-1.1354597026293822,1.0615750193725264,-0.3843133087722736,-0.19822907161123374,-0.4384047242234581,-0.05126143391931615,1.0384775281191663,-1.3477677997107012,1.598
22,-1.1294065030626155,1.856136556350161,-0.1344956128027369,0.07411523300228463,-0.36246399442144167,-0.09120158645684265,1.033795775842335,-1.3477677997107012,1.139
23,-0.8895945271827159,1.856136556350161,-0.09504330339587164,-0.12608293696238182,-0.5055151366066354,-0.042946047209688386,1.033795775842335,-1.3477677997107012,0.997
24,-0.6688369708086381,1.856136556350161,-0.06420632394891788,-0.1289907691140074,-0.37041128009839686,-0.06612416967571547,1.033795775842335,-1.3477677997107012,1.326
25,-0.772109819069473,0.982118865674763,-0.3771770891829254,-0.13306659538140359,-0.9788201502564123,-0.039166923937842865,1.0384775281191663,-1.3527589859658022,1.075
26,-0.7426860055231901,1.6177680952568707,-0.2833133454638209,-0.15984999378660042,-0.7227409451100778,-0.05111724166934601,1.0384775281191663,-1.3527589859658022,0.938
27,-1.0857181931459525,1.856136556350161,-0.26196360662430435,-0.0764315663653651,-0.2856402328775413,-0.02838774433645646,1.0384775281191663,-1.3527589859658022,1.055
28,-1.172884266907391,1.697224248954634,-0.4152128215673364,-0.11923342882648119,-0.26003231236290786,-0.06542763424787326,1.033795775842335,-1.3527589859658022,1.089
29,-1.1491451973020717,1.856136556350161,-0.2933399947538164,-0.1359265865434278,-0.9099436743894671,-0.050285535374517104,1.033795775842335,-1.3527589859658022,1.32
30,-1.0228701906875242,1.6177680952568707,-0.1455907299564011,0.1811828779658717,-0.4966848191877963,-0.0758311783175941,1.033795775842335,-1.3527589859658022,1.223
31,-1.0049211380591119,1.856136556350161,-0.22104903075504898,-0.012601951769550713,-0.2273601379132031,-0.04064385402845109,1.033795775842335,-1.3527589859658022,1.152
32,-1.0915608466408315,1.538311941559107,0.1246128194234548,0.26211759237130916,-0.35275064526071864,-0.0007672399620724404,1.033795775842335,-1.3477677997107012,1.104
33,-1.3136343159642063,1.6177680952568707,-0.16110618899734977,0.033311869197444485,-0.5929352790531427,-0.0749911544038948,1.0291140235655005,-1.3477677997107012,1.049
34,-0.6002515878912744,1.7766804026523975,-0.1847020362219158,-0.05439762952988112,-0.14788728114365102,-0.06967425195966499,1.0291140235655005,-1.3477677997107012,1.097
35,-1.2551551444974443,1.6177680952568707,-0.334142749245919,-0.06012382078996594,-0.7554131195597825,-0.08776813983845268,1.0291140235655005,-1.3477677997107012,0.972
36,-1.4598585628900977,1.538311941559107,-0.25120033083818233,0.12324061257525111,-0.3871888831941912,-0.04155744912402494,1.0291140235655005,-1.3477677997107012,1.045
37,-1.2950536251201314,1.856136556350161,-0.678861177021639,-0.2720621658557675,-0.46312961299620764,-0.08038890480057229,1.0291140235655005,-1.3527589859658022,1.039
38,-0.20563561265606678,1.856136556350161,-0.27149198982437056,-0.060589421292909666,-0.650332342275597,-0.08096261158934644,1.0291140235655005,-1.3427766134556072,1.914
39,-0.6742058956417704,1.856136556350161,-0.7819771534167277,-0.14639103121758015,-0.04280650385946547,-0.10516095431972107,1.0291140235655005,-1.3427766134556072,1.76
40,-0.9331775640634353,1.856136556350161,-0.4905921293184352,-0.07578567872063438,-0.4233931846114316,-0.06506019892626012,1.0291140235655005,-1.3427766134556072,1.554
41,-1.3609019091029577,1.7766804026523975,-0.6749582601970303,0.32141241785324787,-0.8022138018796299,-0.09573899417642587,1.0291140235655005,-1.3427766134556072,1.5
42,-1.4978621288657974,1.6177680952568707,-0.6695218468377013,-0.058855121006811985,-0.8507805476832451,-0.06029344566871708,1.033795775842335,-1.3427766134556072,1.188
43,0.04928304388176325,1.856136556350161,-0.2550427591972815,-0.16136606348563284,-0.8463653889738255,-0.06856016780828357,1.033795775842335,-1.3427766134556072,1.888
44,-0.4517113341746203,1.856136556350161,-0.1969219180780259,-0.06669325254383043,-0.6759402627902305,-0.07802593103175166,1.0291140235655005,-1.3427766134556072,1.844
45,-0.6284121250062319,1.856136556350161,-0.44213607800038257,0.005911006562098921,-0.6247244217609635,-0.1146801775274848,1.0291140235655005,-1.3427766134556072,1.823
46,-0.9709705839672474,1.697224248954634,-0.6985533146058154,-0.07905415702807546,-0.7147936594331226,-0.10055212655273582,1.0291140235655005,-1.3427766134556072,1.425
47,-1.124248124301371,1.14103117307029,-0.5855542463682517,0.2880846249116068,-0.7660095004623895,-0.08329649857881506,1.0244322712886693,-1.3477677997107012,1.375
48,-1.5370236982368783,0.9026627119769997,-0.6179841328914184,0.2575903224063044,-0.8852187856167176,-0.04110370905503233,1.0244322712886693,-1.3427766134556072,1.875
49,-1.103088244076674,0.9026627119769997,-1.1080468454314631,-0.06611842726536697,-0.6406189931148739,-0.1041800146743567,1.0244322712886693,-1.3477677997107012,1.125
50,-1.5521830154127807,-0.6070042082805059,-1.3674619564097998,-0.13173062690708867,-0.609712882148937,-0.13408110170415438,1.0244322712886693,-1.3477677997107012,1.719
51,-1.2454700251906177,1.14103117307029,-0.33923218190990284,0.0500473252444368,-0.3218445342947817,-0.044653701080348135,1.0244322712886693,-1.3477677997107012,0.938
52,-1.4526999964459215,0.982118865674763,-0.38614461367144287,0.1857882581787197,0.47111796991697136,-0.033681894545906844,1.0244322712886693,-1.3477677997107012,0.975
53,-1.3807458763783573,1.856136556350161,-0.5472534321124427,0.0914198309081795,-0.23265832836450656,-0.015949775556536795,1.0244322712886693,-1.3477677997107012,1.042
54,-1.190043771766225,1.856136556350161,-0.16471786401229382,-0.1858819171494581,-0.63973596137299,-0.0059764271369431125,1.0244322712886693,-1.3527589859658022,0.875
55,-1.294527259940413,1.856136556350161,-0.4581511207415254,0.016607142095171053,-0.7501149291084791,-0.04356549028041791,1.0244322712886693,-1.3527589859658022,0.831
56,-1.244838386974955,1.856136556350161,-0.26234096228957565,0.03227181260695346,-0.7094954689818191,-0.0644239904579622,1.0244322712886693,-1.3527589859658022,0.875
57,-1.6072408132113705,1.856136556350161,0.2721956937741894,0.5829697001121044,-0.6158941043421244,-0.008381300468276589,1.0244322712886693,-1.3527589859658022,0.853
58,-1.3967473778418098,1.856136556350161,-0.35021790851386814,0.0528271854307537,-0.31036512165029084,0.04450581278635957,1.0244322712886693,-1.3527589859658022,0.803
59,-0.6885756650480944,-2.1166711285380115,-1.0739223845293258,-0.7222649149851719,-1.1757362286965247,-0.136869398119438,1.0244322712886693,-1.3577501722209033,0.6
60,-0.25148201980957696,1.856136556350161,0.22862291050429506,0.06682078692441534,-0.7695416274299252,-0.010407067082544427,1.0291140235655005,-1.3577501722209033,0.757
61,1.1830736409961253,1.6177680952568707,0.1780657417141946,0.3464668792807329,-1.182800482631596,0.06436280429262269,1.0244322712886693,-1.3577501722209033,0.75
62,-1.5630787746329604,1.697224248954634,0.32354585124838703,0.972127759826682,-0.9258382457433776,0.0018783633635672257,1.0197505190118379,-1.3577501722209033,0.861
63,-1.4104855090324715,1.856136556350161,0.9171199174382609,0.8311497457414009,-0.7986816749120942,0.019841461286858326,1.0197505190118379,-1.3627413584759973,0.761
64,-0.6721004349228951,1.538311941559107,0.32195166736366804,0.5734114319787639,-0.9125927696151189,-0.011870416913114197,1.0197505190118379,-1.3627413584759973,0.735
65,-1.423276182899639,1.856136556350161,-0.01128871016694363,0.04425285666408085,-0.7253900403357295,0.015337050307108928,1.0197505190118379,-1.3627413584759973,0.784
66,-1.6133466492961088,1.538311941559107,-0.4229573124991313,-0.06416837455650179,-0.5629121998290897,-0.06712476956293005,1.0197505190118379,-1.3627413584759973,0.844
67,-0.6638891381192812,1.856136556350161,0.6294607239957033,1.1883855115289934,-0.8242895954267276,0.0266014151404593,1.0150687667350033,-1.3577501722209033,0.813
68,-1.0627686713102116,1.856136556350161,0.6251017720882074,0.4907951352908196,-1.0167905151574206,0.026074230974500914,1.0197505190118379,-1.3627413584759973,0.85
69,-1.521443288917201,1.3793996341635804,-0.3414117130112249,-0.09002817518771263,0.35102565302075933,-0.008378717146148476,1.0197505190118379,-1.3577501722209033,1.292
70,-1.1047199761338022,-0.20972343979168867,0.24987917880381796,0.21137993075734482,-0.9125927696151189,0.0015365817095687594,1.0197505190118379,-1.3577501722209033,0.825
71,-1.6538767681344588,1.3793996341635804,-0.8299938455925043,-0.051640478774235596,-0.7448167386571756,-0.09335331216528019,1.0197505190118379,-1.3577501722209033,0.952
72,-1.1162473735696448,1.6177680952568707,0.04996895115665122,0.5178824456803093,-0.7642434369786216,0.05907495079858311,1.0197505190118379,-1.3577501722209033,0.75
73,-1.7742564847361555,1.3793996341635804,-1.501396150783929,-1.108323581631569,-1.242846641079702,-0.04806703309255156,1.0197505190118379,-1.3577501722209033,0.675
74,-0.7304216968357414,-0.6864603619782693,0.34322405857538985,0.24023751418803743,-1.0026620072872778,-0.08571151391916648,1.0197505190118379,-1.3577501722209033,1.375
75,-1.5509723754994273,-0.9248288230715597,-1.0553958600647508,-0.09344236247556759,-0.5858710251180714,-0.1285274110710076,1.0197505190118379,-1.3527589859658022,1.775
76,-0.7496866624134506,0.5848380971859458,0.11961618092941088,0.015721494930239693,-0.16731397946509707,-0.06184877025478137,1.0197505190118379,-1.3527589859658022,1.021
77,-1.452542086892006,-0.7659165156760328,0.16244543512394458,0.16297979412062288,-0.6220753265353118,0.039710635456984576,1.0197505190118379,-1.3527589859658022,1.083
78,-1.6149257448352654,-0.448091900884979,-0.0241571505272723,0.11414400068570102,-0.32802575648796906,0.016601284502613143,1.0197505190118379,-1.3577501722209033,1.125
79,-0.9786555155911422,0.7437504045814727,-0.41068124950234713,0.08189034035631594,-0.9549782932255467,-0.0819657479609847,1.0150687667350033,-1.3527589859658022,1.313
80,-1.2478386684993525,-0.9248288230715597,-0.902025760735411,-0.20399437619959762,-0.72097488162631,-0.09275795553250608,1.0197505190118379,-1.3527589859658022,1.625
81,-1.423276182899639,1.856136556350161,-0.6786104478448259,-0.20399437619959762,-1.0971464036688565,0.018987198379856195,1.0197505190118379,-1.3477677997107012,1.125
82,-1.2368902727612008,1.856136556350161,-0.6147321466487068,0.03854602372468607,-1.08213486405683,-0.07431166008794138,1.0197505190118379,-1.3527589859658022,1.125
83,-1.612346555454643,1.856136556350161,-1.187741114281507,-0.08147235481849174,-0.9532122297417789,-0.08072338668308399,1.0197505190118379,-1.3527589859658022,1.375
84,-1.0852971010021777,0.5053819434881823,0.07294061622256419,-0.016707262648597614,-0.8463653889738255,-0.02959176615978074,1.0197505190118379,-1.3527589859658022,1.188
85,-0.7697411757607381,1.856136556350161,0.5224935020292056,0.3097694622487106,-0.9258382457433776,0.01998890038847413,1.0197505190118379,-1.3527589859658022,0.982
86,-1.5231276574923014,0.9026627119769997,-1.2582831083642494,0.19026142651942857,-0.7448167386571756,-0.1481868734448754,1.0197505190118379,-1.3477677997107012,1.188
87,-1.6373489014912876,-1.4810218989559039,-1.1225910371500838,-0.08889793187189238,-0.7766058813649964,-0.13634728935272855,1.0197505190118379,-1.3477677997107012,1.625
88,-1.5256542103549517,-1.4810218989559039,-1.1061036943111615,-0.04167887778873108,-1.1483622446981234,0.012947468128889836,1.0150687667350033,-1.3477677997107012,1.375
89,-1.3829039736152045,1.856136556350161,-1.0102720531781735,-0.3777674392041726,-0.9090606426475832,0.1529136136374164,1.0150687667350033,-1.3477677997107012,5.00001
90,-0.9352830247823106,-1.0042849767693232,-1.084460640949129,-0.029124087856398948,-0.5523158189264827,-0.08287177939017193,1.0150687667350033,-1.3477677997107012,1.625
91,-1.5811331002973164,1.856136556350161,-1.2067942523631496,-0.2279728021012029,-0.4604805177705559,0.693437102350578,1.0150687667350033,-1.3527589859658022,1.375
92,-1.6426125532884759,1.856136556350161,-1.0530670990276376,-0.3901798008473565,-1.0900821497337851,0.24523201859671317,1.0150687667350033,-1.3527589859658022,1.625
93,-0.6502036434465915,-0.1302672860939252,-0.7823309645973444,0.11042471840423346,-0.6247244217609635,-0.0667406516381024,1.0103870144581721,-1.3477677997107012,1.875
94,-1.064821495511115,0.8232065582792362,-0.7099838085451974,0.5008789231092625,-0.08695809095366107,-0.022059725613218752,1.0150687667350033,-1.3477677997107012,1.792
95,-0.9796029729146363,0.5848380971859458,-1.2670832667604892,-0.06410818256268216,1.8044959001616787,-0.15186982850015057,1.0150687667350033,-1.3427766134556072,1.3
96,-0.5454043361645724,0.18755732869712857,-0.6200392622118728,0.06602708429237786,0.5497077949446396,-0.12854376739685464,1.0244322712886693,-1.3427766134556072,1.838
97,-0.98139261452568,0.028645021301601674,-0.7063697495634192,0.16701247731095484,-1.0803688005730623,-0.08192479099577916,1.0197505190118379,-1.3427766134556072,1.25
98,-1.3960104665902036,-0.5275480545827425,-1.0037291661682997,-0.17023275253013734,0.5285150331394257,-0.1397504557187016,1.0244322712886693,-1.3427766134556072,1.7
99,-0.6633627729395625,0.6642942508837093,-0.6959322521172281,0.022087925158395357,0.364271129149018,-0.11507214058585868,1.0244322712886693,-1.3427766134556072,1.931
100,-0.726105502362047,0.028645021301601674,-0.6887956687569984,0.07285093788997651,0.775763920866921,-0.11818306393434562,1.0197505190118379,-1.337785427200506,2.578
101,-0.3437011992963163,-0.05081113239616177,-0.6267048185872326,-0.05458171299974843,1.0044691420148544,-0.13080664625515467,1.0197505190118379,-1.337785427200506,2.734
102,-0.39249525145625186,0.8232065582792362,-0.6803831471124695,-0.07442674150320414,-0.9152418648407706,-0.13137957799889,1.0197505190118379,-1.337785427200506,2.375
103,-0.6796274569928743,1.856136556350161,-0.773390575898685,0.09892394383634268,-0.4684278034475111,-0.15507556779516177,1.0197505190118379,-1.337785427200506,3.5
104,-0.5421935085682875,0.4259257897904189,-0.8678770599268725,-0.05655855455753024,1.1157311414922273,-0.15093138221976418,1.0197505190118379,-1.3427766134556072,3.357
105,0.5579097170440698,1.856136556350161,0.3053248276285105,-0.368305556967975,-0.6635778184038557,-0.02968983304210608,1.0244322712886693,-1.332794240945405,3.134
106,-0.3147511144117805,1.856136556350161,-0.39852396355715336,-0.08368157255294632,-0.6326717074379188,-0.14594871601111353,1.0197505190118379,-1.332794240945405,2.685
107,-0.3692825470306515,1.856136556350161,-0.5105232713152361,-0.013985238249436326,-0.6529814375012487,-0.1391349746329124,1.0197505190118379,-1.337785427200506,2.594
108,0.015437762825842275,1.856136556350161,-0.23474926547934877,-0.10701199622987373,0.016356622846756645,-0.10201309860967189,1.0244322712886693,-1.332794240945405,2.757
109,0.018753863458070896,-0.05081113239616177,-0.5125558279184104,-0.06454876721569859,0.08346703522993397,-0.11317039332511374,1.0244322712886693,-1.337785427200506,2.25
110,0.6427071474967736,1.856136556350161,0.08061632900911257,0.09625721769876457,-0.7730737543974607,-0.08634102028750452,1.0244322712886693,-1.337785427200506,2.625
111,-0.6462559045987003,0.26701348239489203,-0.6879041099544481,-0.04707880630729186,0.33601411340873283,-0.1255079579542575,1.0244322712886693,-1.337785427200506,2.185
112,-0.44602659023365704,-0.20972343979168867,-0.8794527593653587,-0.24040533023917565,0.28568130412134984,-0.15727968947211063,1.0244322712886693,-1.337785427200506,2.55
113,-0.38017830625083116,1.856136556350161,-0.3439391716569401,-0.041366131163661786,-0.42957440680461895,-0.1214520108889439,1.0291140235655005,-1.337785427200506,2.241
114,-0.2097412610578737,0.5053819434881823,-0.6493987163111935,-0.17399293336536154,-0.6626947866619718,-0.14164472105331607,1.0291140235655005,-1.337785427200506,2.431
115,-0.38307331473928474,1.856136556350161,-0.41784090299941284,-0.23299920753074896,-0.7872022622676034,-0.11896762148526402,1.0291140235655005,-1.337785427200506,2.316
116,-0.7617930615469838,-0.05081113239616177,-0.9722520515776159,-0.09093054016024016,1.0000539833054347,-0.14737259122924576,1.0291140235655005,-1.337785427200506,2.185
117,-0.4110759423003265,1.856136556350161,-0.5611968999199527,-0.06562706607885868,0.3183534785710546,-0.12982600899363145,1.0291140235655005,-1.337785427200506,2.341
118,1.0469029690028642,1.697224248954634,0.5309360055375016,-0.05690955458331621,-0.4022004228062177,-0.04526446398997209,1.033795775842335,-1.3278030546903108,3.276
119,0.7454009940599176,1.4588557878613437,0.45162239965426754,-0.33886684188945176,-0.28917235984507694,-0.07767511880534829,1.033795775842335,-1.3278030546903108,3.476
120,1.0976445723277595,0.982118865674763,0.5747633683905157,-0.03563521561385832,-0.5576140093777863,-0.09233087383538485,1.0291140235655005,-1.332794240945405,3.661
121,0.5756482236005942,0.6642942508837093,0.6779570959707839,0.11027605689378273,-1.172204101728989,-0.0948915918948876,1.0384775281191663,-1.332794240945405,3.35
122,1.3015584429508344,1.856136556350161,0.6138984586267049,-0.1621065056419547,-0.3218445342947817,-0.0421624039420895,1.0384775281191663,-1.3278030546903108,3.736
123,0.6877640068807053,1.856136556350161,0.3757048371256949,-0.13175666789782434,-0.21941285223624787,-0.09146253664836068,1.033795775842335,-1.332794240945405,3.895
124,1.771076183260032,1.856136556350161,0.6823154141655907,-0.21549356682271073,-0.46312961299620764,-0.05927318985088313,1.0384775281191663,-1.332794240945405,3.911
125,0.8349883476480624,-0.05081113239616177,0.04095711178348447,-0.0009302170998102858,0.534696255332613,-0.09110087202270321,1.0384775281191663,-1.3228118684352097,3.373
126,1.9103524098136346,1.697224248954634,0.2822554693881998,-0.23042570997005193,-0.34833548655129903,-0.08841228022867188,1.033795775842335,-1.3228118684352097,2.952
127,1.1310161247219332,1.2204873267680534,0.1238165739142622,-0.20399437619959762,-0.05958410695525979,-0.07663628860972226,1.033795775842335,-1.3178206821801086,2.923
128,1.938986675590339,0.9026627119769997,0.8901958774276019,-0.13946527897203603,0.16823808245078953,-0.05774160267690274,1.0291140235655005,-1.3178206821801086,4.115
129,1.155860561204662,0.10810117499936513,0.41107244337312693,-0.18553867812955724,-0.5134624222835906,-0.05873395426869599,1.033795775842335,-1.3128294959250146,3.115
130,1.676014631802811,0.4259257897904189,0.2813062055841277,-0.22951979732066133,-0.2520850266859526,-0.07435628513384297,1.033795775842335,-1.3178206821801086,3.259
131,4.069344467466364,-0.8453726693737963,1.1745547463495405,-0.02996538821268919,-0.7880852940094872,-0.031121792466693308,1.033795775842335,-1.3078383096699135,3.926
132,1.9041413006929524,0.5053819434881823,0.4196427745052778,-0.12301982733097094,-0.3121311851340587,-0.06266007067640603,1.033795775842335,-1.3128294959250146,3.193
133,1.5932700255510106,0.4259257897904189,0.47824939145322576,-0.1433909394561147,0.17795143161151256,-0.09114478667153164,1.0291140235655005,-1.3178206821801086,3.333
134,2.281387224997439,-0.05081113239616177,0.6264507529943165,-0.2706291597577429,-0.8498975159413611,-0.061025421684790186,1.0291140235655005,-1.3078383096699135,3.352
135,2.384607436740301,-0.20972343979168867,0.8494983279555189,-0.08398860486265372,-0.7801380083325321,-0.0483277859673987,1.0291140235655005,-1.3128294959250146,3.512
136,1.5702152306793258,0.028645021301601674,0.49672870636342925,-0.18830588936434653,-0.6750572310483466,-0.05906057785783054,1.0291140235655005,-1.3078383096699135,3.689
137,2.34039276164392,0.26701348239489203,0.6257389771667,-0.19597117665837624,-0.6980160563373282,-0.06318152886755467,1.0244322712886693,-1.3078383096699135,3.659
138,1.6563812105992985,0.6642942508837093,0.6280703555070274,-0.14404831144558455,-0.8878678808423693,-0.06588564005724737,1.0244322712886693,-1.3128294959250146,3.667
139,1.2946104225785457,0.8232065582792362,0.8532144433112727,-0.06050747560439137,-0.14170605895046362,-0.0520559001955256,1.0244322712886693,-1.3128294959250146,3.628
140,1.3115593813654922,0.10810117499936513,0.07533218683216582,-0.772098620637631,-1.1474792129562394,-0.06235077470797574,1.0197505190118379,-1.3028471234148196,4.833
141,1.676067268320783,1.856136556350161,0.5483506881169945,-0.3064850194818878,-0.5408364062819919,-0.07200023571039557,1.0244322712886693,-1.3178206821801086,3.314
142,1.534053942832642,1.2999434804658168,0.6178818742808623,-0.15446147762351178,-0.31654634384347824,-0.05449235730731464,1.0197505190118379,-1.3128294959250146,3.235
143,-0.5146646096689925,1.697224248954634,-0.11994041995291793,-0.0013940530019758176,-0.14612121765988317,-0.07587547691388458,1.0150687667350033,-1.3178206821801086,2.167
144,-0.4155500463279367,0.7437504045814727,-0.32360830929150497,0.00398277166155371,-0.418978025902012,-0.10763313604640111,1.0150687667350033,-1.3178206821801086,2.331
145,0.7208723766850197,1.856136556350161,0.31198023398317304,-0.3170355268785941,-0.8083950240728173,-0.07643613102318562,1.0197505190118379,-1.3178206821801086,2.964
146,1.3954093544947022,1.856136556350161,0.39219199808549027,-0.019017947815785526,-0.5832219298924197,-0.056507425865302226,1.0197505190118379,-1.3228118684352097,2.737
147,-0.31975158361910944,1.856136556350161,-0.27619229931351164,-0.18105849055458376,-0.26179837584667565,-0.05933991838356507,1.0150687667350033,-1.3228118684352097,2.277
148,-0.4426052165654847,1.856136556350161,-0.09915485254184857,-0.09394373215232088,-0.31124815339217476,-0.06138508964873187,1.0150687667350033,-1.3228118684352097,1.996
149,0.3537853003491069,1.856136556350161,-0.05880938332115393,-0.09746498112605781,-0.21234859830117658,-0.07410751133426335,1.0150687667350033,-1.3228118684352097,2.398
150,0.10597257373748131,1.856136556350161,0.21176425607874846,-0.21020055702118956,-0.5911692155693749,-0.08156380754754623,1.0197505190118379,-1.3228118684352097,2.701
151,0.7791410020798946,1.856136556350161,0.08959439390324651,-0.14324289406885118,-0.3456863913256473,-0.10456432345170416,1.0197505190118379,-1.3228118684352097,3.021
152,-0.37391456061217715,1.856136556350161,-0.4040969592939936,-0.07987075976775838,-0.5637952315709737,-0.13056535128417823,1.0150687667350033,-1.3278030546903108,2.695
153,0.4737965613250007,1.856136556350161,0.524902549313195,-0.04548910075612226,-0.7183257864006583,-0.019007777849904636,1.0197505190118379,-1.3278030546903108,3.147
154,2.2558585137810754,1.856136556350161,0.9189461321554936,-0.08183060634299807,-0.3571658039701382,-0.03695467192546432,1.0197505190118379,-1.3228118684352097,3.901
155,2.6363679021998188,1.856136556350161,1.432344575403669,0.07408101255080188,-0.4984508826715641,0.025664632283190804,1.0197505190118379,-1.3278030546903108,4.103
156,1.5730049661318355,1.856136556350161,0.8772177671929275,-0.29433511231818404,-0.4172119624182442,-0.015047306467700895,1.0197505190118379,-1.332794240945405,3.524
157,1.1367008686628963,1.856136556350161,0.1581590033350185,-0.35236088646578045,-0.6988990880792122,-0.057201022956581485,1.0197505190118379,-1.332794240945405,2.873
158,1.9145633312513852,1.856136556350161,1.0368386911777299,-0.12606449201938053,-0.4834393430595376,-0.055491452661174834,1.0197505190118379,-1.3278030546903108,3.487
159,-0.5910928337641669,1.856136556350161,-0.442841445248241,0.08871121203200681,-0.44811807338418114,-0.11265438648403465,1.0197505190118379,-1.332794240945405,2.438
160,-0.8823306877025962,1.856136556350161,-0.14336669582759906,-0.2883984353732484,-0.9408497853554041,-0.09758400402602196,1.0150687667350033,-1.332794240945405,2.115
161,-0.4504480577432952,1.856136556350161,-0.4657557628308128,-0.10886685049158948,-0.20175221739856963,-0.059482318399960224,1.0150687667350033,-1.337785427200506,2.184
162,-0.10299440261089479,1.856136556350161,-0.23347128850223847,-0.26917125587037044,-0.33332394693927253,-0.10085539549910408,1.0197505190118379,-1.332794240945405,2.699
163,-0.3398587334843687,1.3793996341635804,-0.44554676943179333,0.04458518227701726,-0.04633863082700111,-0.11868193102868829,1.0197505190118379,-1.337785427200506,2.188
164,-0.4927678181926892,1.0615750193725264,-0.5536744457651435,-0.10004849051776196,0.25565822489729684,-0.1329668204210113,1.0150687667350033,-1.337785427200506,2.25
165,-0.909438494458116,1.14103117307029,-0.870901668403418,0.0005860996368131835,-0.058701075213375885,-0.11442114580464657,1.0150687667350033,-1.337785427200506,2.5
166,-1.1888331318528715,0.982118865674763,-0.7546991643521292,0.082121078626337,-0.3209615025528978,-0.04806703309255156,1.0150687667350033,-1.337785427200506,1.714
167,-1.3042123792472393,0.028645021301601674,-0.9038349857161526,0.04441343055338463,-0.07989383701858978,-0.1293675362530468,1.0150687667350033,-1.337785427200506,1.938
168,-0.8176404071151518,-0.1302672860939252,-0.6567058352159724,0.10588066622114786,-0.22471104268755135,-0.03283745449024752,1.0103870144581721,-1.332794240945405,1.25
169,-1.1019302406812927,1.2999434804658168,-0.6250132708570308,0.09875931431458423,0.04373060684515792,0.01308164176188493,1.0103870144581721,-1.337785427200506,0.975
