,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,label
10,-0.13275570468815867,-0.91412382685077,1.0811624186245254,0.18171120799177345,1.6918084835177003,-1.1059625939320141,-0.6585808280842897,-1.3874367269803116,0.08221030691372488,-1.1465952046438526,-0.29226412536268065,-0.9720852314413895,-0.8416090591308922,0.15137117373977146,0.7918872102993235,0.4454737761623457,-0.2606921654711322,1.4857556895562591,-0.2925240193163222,1.586771726762052,1.201129266514126,0.8580582747072991,-0.6824940478921039,1.9515844219348717,-0.5589080404014657,2.3667263320885525,-1.2693252284527703,1.145426829254839,-0.8828520927263245,0.4881578654326098,-0.7475400075206401,0.5815104181895389,-0.4097177505947481,-0.13841582838456898,0.49731796267970946,0.5074521186075044,-1.1247141260738842,-0.4342418059896256,0.596483141952466,-0.5218418958548228,-0.39759936270931234,-0.3295480562322766,0.2927363751707443,0.7854832840027841,-0.7284896623342068,-0.7153024548393526,0.6312716327631781,-0.38785783699490006,-0.9094034320878395,0.06921523083536704,0.7749910515466973,-0.16608265288733456,-0.6467252366326723,-0.23411771204395815,0.4207425738498338,-0.512484907280275,-1.015365786734486,-0.520369356080648,0
11,-0.13275570468815867,-0.1411131424561029,2.067009125567605,-0.9924775519368768,-0.1517372424932535,-1.1859887716600033,0.10587070604831224,-0.9229452233624058,0.8661765554581072,-1.073647738311923,0.764209471449593,-1.427078974163517,-0.3606526191053043,0.22248582610293857,-0.6460155585187045,0.3522279716590042,-0.77479192503862,1.4857556895562591,-1.4312241837903328,0.7881435509817588,0.7808424310498961,0.6587047719010323,0.6634271066154152,-0.5783783904716551,-0.15812122824374614,1.068274228729423,0.18331355148555378,2.6491122072456297,0.006068125953786847,1.5794089222489596,0.025353937663295117,0.5711846160570422,-0.1384507214205148,2.465059353445105,0.9391044127293289,1.5233429551422129,-0.14491785119534087,0.885538907112639,0.16812271842555848,0.47799621995409153,-1.1390946876760406,0.4752523177759036,-0.1199759989773588,-0.05657474152547356,-1.7103988683362186,-0.11723271653681583,0.25056461990077217,-0.2196779409235637,-0.9047281563147347,-0.18217269104482223,0.1273073958274353,-0.6808107285424573,-0.6100489961325306,-0.4930786323672994,1.1098967497573493,-0.7845524301116142,-0.9891708578102159,-0.9281073673852219,0
12,-0.13275570468815867,-1.3376259739208838,0.9775739633020984,-0.1809239681201311,0.2755256904340596,-1.174840767426254,-0.5303727632808479,-1.2824524396114956,-0.9521746860395902,-1.1639067445663476,-0.6255391313680251,-0.8253599530915459,-0.20029283170683038,0.21558615329876035,-0.0008440722384484672,0.3107400187247052,-0.4672147971658858,2.3020288804998152,-0.6260670189065104,0.2987148763895315,1.0620921133839594,-0.09247963880106957,-0.3000622149581596,1.6247571528194236,1.4808864978564158,0.9552307210027903,0.153396618148996,1.3782088724854522,-0.18546616892179943,-0.378962957843729,0.6349643546786857,-0.1333755377643192,-1.1149282027108458,0.5671753461875414,-1.314036514657842,0.20321303621703435,0.07848305054563846,0.36283648426410353,0.522649277723496,1.680476465523422,-0.7556937715584495,0.7390461550247547,0.8398205845848247,0.5611053781398313,0.16325545216899634,-0.3205411931197134,-0.26878676032977555,-0.5022679219060368,-2.330584327839366,0.2527417102751542,-1.1598149571196341,0.032372422798565136,-0.8691218787719915,0.14772916780623221,0.24004513118165408,1.2370574814782203,-1.2605215397898297,0.4712269058202509,0
13,-0.13275570468815867,-1.3948845926129647,0.6251755681210324,-0.27038727172655647,0.3129780826286969,-1.2256088950347985,-0.7438686473145563,-0.7875524266940731,-0.609612588317295,-1.1819215327508126,-0.5402800437541533,-1.2484333401630676,-0.5724342318705075,0.20778206870106516,0.012075966270822119,0.3089556739765174,-0.6254293129843643,-0.41888175597870553,-0.6520358872049224,-0.6417779546799238,0.7950286184676315,-0.3763386791624006,0.8880656715247033,0.67799200575414,0.6431848010675341,-0.6176972551161838,0.62619690380782,-0.7177859939493842,0.06562955870364222,0.2799755188196923,0.314264210594388,-0.7974907892299158,-0.3261511336053155,-0.2862332792824104,-1.7580528141495244,0.19660537521893195,0.3765283823237729,0.38696669461994326,0.07296160642738607,0.39513801131208853,-0.9934053772126583,-0.2908516989406183,0.28540802016269967,-0.46540715678382294,1.3702295445315449,0.20250620629555144,0.7316127359856205,0.1647863407873657,-0.39006606861258386,0.8242784135599114,0.22586162957544437,1.0386327497468566,-0.5717633969774695,1.1788899120242196,0.1492487826747749,0.6089213019720986,-1.7375087206904574,0.968372791822549,0
14,-0.13275570468815867,-0.6076181615891991,2.814582254547496,-0.9724748025546572,-0.09201523358349854,-1.4385326107878038,-0.8042240385598584,-1.0203400402812186,-0.4198271946140929,-1.4143477271225597,-0.6783797218858245,-1.4006306794815861,-0.4716961278573588,0.14666452270020508,-0.671305152898865,0.18299567787066928,-0.6877089866282211,1.1496431991677354,-1.6081282311721155,1.6048461235996823,0.4319082927479384,-0.053933914081576224,0.9697585418100481,3.4621648583599565,0.524538349574096,0.03870116750263293,1.547102418753822,0.7515248763761299,-0.005081388134438886,0.4039818575652297,0.9344102983054836,0.6995997611807264,-0.9467046870782593,1.925762392938548,-0.003975521681534895,0.22993228846938332,0.7448629165034553,-0.1338471577844955,2.1930782370627746,0.37558736887632665,-0.4718266659385497,-0.17968639986158771,1.7434067280963899,-0.10653036094637948,1.351198463234602,0.32688975881793836,1.0246871230411623,2.1886383187894203,-0.11912137758752446,0.20789665025480097,0.883771226307487,1.0166008470150496,-1.093266157347815,0.05908225121658404,0.355113673143393,0.6219467111136617,-0.18372153174511252,0.9594494970401415,0
15,-0.13275570468815867,-1.333962732527028,1.118193314449844,-0.7658845747780273,-0.061198755397035814,-1.0914228140998345,-0.6728184611116838,-0.9716146367097198,-0.5777254543672615,-1.0424139978347768,-0.8029320352563092,-0.9543326376057191,-0.34567756152162904,0.2098362736769717,-0.6706515746444066,0.2849577958865789,-0.5129759448129841,-0.7119029014456233,-0.9382730110142032,0.22769713877803063,0.6560908175949864,0.049650936449052926,0.21626492217198007,1.7777604587094653,0.35993812162215566,1.4020522206086075,0.5787747576524283,1.2341023426689126,-0.060493872252928745,-0.1433558389248861,1.0549718901097376,0.05374957863907506,-0.7859506942283023,1.3563896260870916,-1.2002304479321206,0.03224142575871425,0.5821666645343611,-0.1494726741400174,1.4620843908253456,0.1591760835402518,-0.8733568001888339,-0.23576848887054985,0.7803935348626511,-0.22013971703822727,0.36069442333123997,0.7160757406751168,-0.12959677111172974,1.150773275931416,-1.4607509130119554,0.493749128165549,-0.6421176937162533,0.9228818545670587,-1.377824516315219,0.0582559288286859,1.085243564592477,0.3270627112374217,-0.2050682830669639,1.3489760520222245,0
16,-0.13275570468815867,-0.9117707878951041,1.5711297345554147,-0.7529782578993147,-0.11290580349876485,-1.0430978422328894,-0.7916558577080611,-0.7918108811089936,-0.2105052013966771,-0.9919334628194874,-0.5850354673872669,-1.0106966715437915,-0.5183876909277437,0.20332882813890105,-0.6893132397781772,0.2639487477021155,-0.500732423394804,2.8043508441573883,-0.8908174846439109,0.43861327395688066,0.6741230088247218,-0.3297695158778152,0.26488270327722707,2.5748093246012433,0.19358513494750543,1.516059798327697,0.40610741214783824,1.1016607027277152,0.35505030118331743,0.42244189740073235,0.1459913210007131,-0.2716630328544843,-0.5434279471180762,0.565950872636099,-0.9622816020241566,0.3285822234665807,1.240777216747936,0.557451664271767,1.1534289782008584,0.8671560959787652,-0.28623179083090483,-0.06669638994088845,0.5774087028120749,-0.0855233518408335,1.3292879181188348,0.004962580163486679,0.7525054188486698,-0.1080735133689705,-1.1012673441761247,0.510199483569655,-0.10788010147471774,0.6063979472128717,-0.12874872217027755,0.6461936222412586,0.9642794583929863,0.4663276841153797,-0.2613321097432495,0.679836733382445,0
17,-0.13275570468815867,-0.9370027627452401,0.9056995816399991,-0.5728051441283679,-0.24780101348811043,-1.5544663607579585,-0.5937916777392653,-1.579955887778476,-0.6975610124151583,-1.5472246355685868,-0.5351436429881649,-1.3219720605077754,-0.7081116031110763,0.2102172427470057,-0.4945833630509249,0.29452318266969063,-0.638071330985687,1.866683178663252,-1.009946965726905,0.5222869313712898,1.3065965580820065,0.21272195663466384,0.28263464982703795,1.1436140210611798,1.4485132250863315,1.201680564491176,1.6417096452031081,0.6080211703334271,-0.4057472455479408,-0.40259237038241,0.874022362916444,0.03782100985606742,-0.9178583625400596,0.12793058794719703,-1.1339582003472977,1.0307056551120506,-0.13887264192464666,0.6401553895218045,1.948108774688463,0.5572257070822253,-1.263607844012497,0.08326336539149215,1.0369233589702431,0.1536479177430808,0.8212446865618462,0.4036031736547535,0.1739654908252788,-0.20282824477796865,-1.293269393790733,-0.06918320814308193,0.20551677776152386,0.09186778950895477,-0.6466053527538521,0.03770431968039823,0.6075701954285738,-0.08847733210317632,-0.7495110875414834,-0.11954416131004342,0
18,-0.13275570468815867,-1.3310023753476465,1.4631529745620127,-0.7798554529496455,-0.02617838497547618,-0.9276951823994313,-0.6899222942140887,-0.35722149876452175,0.09017185338288324,-0.6832867895281426,-0.011540031342563319,-1.1350912456435767,-0.4180385781140545,0.19010762092158745,-0.4810999749310275,0.18210616845687735,-0.7103029065346504,-1.2790406023493346,-1.0777278737745393,-0.31530175974996394,0.1718060306398703,-0.23506861682967062,1.1181119156113843,0.6773590026756452,0.38251727989441203,-0.4913824260350558,0.6486930338537225,-0.8075308722192315,0.5888878749489086,-0.14508906510323447,0.38541449572341585,-0.7369948356506947,-0.4247012976845086,0.3021723565148256,-1.1635279119778326,0.9400567756102316,0.5598016670912036,1.1377476971035532,0.5975907002785376,-0.6175449744073572,-0.37536170455890194,-0.11640415106600771,0.6329741081299524,-0.5750690692445632,1.195719508404988,0.1973711908369267,1.2823276741092653,1.1527618542166078,0.13698819963602923,0.9592072368042407,1.16302037673433,2.0755942870363326,0.8016880015220716,3.449066077445054,1.926660169678862,2.298068353161863,-0.40659587465354885,0.5817248550650409,0
19,-0.13275570468815867,-1.485307528143849,1.2440989381713912,-0.5065221664090253,-0.13105186080206543,-1.4055389671832983,-0.5491865770189823,-1.4463202814149712,-0.9341971850154607,-1.4835515861652022,-0.44651126223896476,-1.069471663037367,-0.39286216524433876,0.2019150777264005,-0.5098913038180851,0.21124723817997806,-0.475667022342816,0.12530037131699867,-0.9197277558289078,0.6607470400760478,1.2401498656557344,-0.3883366560690917,0.18475127760142365,2.432849563017178,0.6802852803653295,0.7906194454388951,0.5178679884789186,2.9077982588517015,-0.4862394104736067,-0.5184235995635386,0.567665190851569,-0.3198300779740634,-1.330735474713674,1.7343129421700039,-0.9650995960490901,-0.2814031177829209,0.338563600614751,0.6260782392347696,0.8342994835746849,1.5488285776581392,-0.5503017070705615,0.36538264991797587,1.0653176385601641,0.3053347790184153,0.4893967638816132,0.25859961188851915,0.6979371982995066,0.012436986051888586,-1.5840666420324043,0.5912908826925151,-0.3130956547063159,0.9814737719768662,-0.4778649882106529,0.8391432263951338,-0.37121249025783515,0.1682623952684404,-0.852077870158153,-0.07148818985337958,0
20,-0.13275570468815867,-0.9310346301467878,1.0328380916606708,-0.8442841543285378,-0.15209130909161053,-1.1334134035082586,-0.9147306859307375,-0.6293295132661942,-0.49932114168476455,-0.9940220572817311,-0.6304155771796273,-1.2201068463367757,-0.7838302633658326,0.21388115007679603,-0.6855080924756046,0.28305675161339694,-0.6436296518043324,0.583559004829171,-0.8568809023102425,-0.2741794932524611,0.8784962032866604,-0.7047164407864506,0.739660548545425,0.46563690282258813,0.20897219105065837,-0.3859114098001002,0.2508636173738473,-0.5662479689435492,0.23466087382370968,-0.39491307314081275,-0.04933137490195684,-0.6284057793102825,-0.17869933115526704,-0.46081833908402675,-1.3427006645186192,-0.718201384163731,0.7691875741412922,-0.24077808694556874,0.3302232594872818,-0.10364834651346519,-0.28286705685194813,0.18288888255853428,0.07739448612269653,-0.15635941548462776,1.0032127282030099,-0.0819131248297801,-0.47147801899947334,-0.06465693339970312,-1.6044939174854165,-0.3142629020283853,-0.11740458831287925,-0.28813217007329456,-0.6022153194834277,0.28405506359518456,0.48234338542893884,0.7649027672854735,0.6789839425915526,0.08094733872246342,0
21,-0.13275570468815867,-0.7047474952349301,2.191572059054006,-0.4536573117009025,0.04869936556101784,-1.6135397500517075,-0.4445285882598092,-1.4468157840692604,-0.6945400881612903,-1.7406866461624286,-0.3474389597821586,-1.3319861126765227,-0.2165827923096973,0.21356853546848353,-0.36179181399828314,0.2925730148497712,-0.5321706894025173,-0.7119029014456233,-1.1997437995927767,0.9364568460276205,1.2548062717236512,0.6710737242521622,0.9273271616877324,2.8460160713695717,0.7327968512456935,1.3023289991203466,1.3153710073409863,0.7385344101842425,0.5022803040854875,0.04092757379904011,0.8385976881314571,0.06146192338720186,-0.8477479538355767,0.3967525299668296,-1.0686237491235788,0.17134770937534324,1.0392281482139718,0.09474463614370111,1.3774656476683085,0.09227780756827438,-0.890811521897782,0.10258032541661613,1.0861609168550648,0.06936997320714015,0.9077736977692048,0.10770186646630096,0.590101099073445,0.5689159897758883,-0.7791301641756352,0.8528804414361939,0.06282025713946028,0.9341370849758706,-0.004185912868951789,1.61543762630904,1.9622736903334586,1.3873129960605128,0.08300721201394844,1.7322673158204116,0
22,-0.13275570468815867,-0.8829937524946462,1.507395292044833,-0.2664894006868026,0.17450357771452693,-1.4609737982659776,-0.3878335491476987,-1.4146941037140734,-0.8093248409174014,-1.5256090047795954,-0.35934110379329376,-1.0770296086327154,-0.03908757401824278,0.21390042750460664,-0.23135867706218322,0.3158322106346484,-0.3807842892315944,-0.8421345216531421,-0.8927845601937044,0.9964310771193704,1.1679032416862039,0.5759408313181743,0.5645145544770864,2.42047815765299,0.7582561466799115,1.4092780197187385,0.8068087063544851,1.290166619313073,-0.056376015765923465,0.5694510310437171,1.0558500165692966,-0.18291796300600008,-0.9289287205950812,0.966697944512881,-0.7817301299620606,1.5925834380022619,1.1525233011037066,0.020309455702851704,1.6384243729490802,1.021961541053961,-1.0008529282087488,0.27040063950256965,1.417104529408991,-0.053050024602442625,0.7057339538967065,0.5363608297497017,0.960248599191299,1.124670851265901,-0.492520310583192,0.5782313240489424,-0.1297782358264088,0.48264624449262095,-0.7594728973914479,1.0647627258599155,1.505234778148651,1.4281412823164303,0.12845989064000807,1.6184852283855105,0
